US_L4CODE;US_L4NAME;US_L3CODE;US_L3NAME;NA_L3CODE;NA_L3NAME;NA_L2CODE;NA_L2NAME;NA_L1CODE;NA_L1NAME;L4_KEY;L3_KEY;L2_KEY;L1_KEY
17aa;Dry Intermontane Sagebrush Valleys;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17aa  Dry Intermontane Sagebrush Valleys;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17aa;Dry Intermontane Sagebrush Valleys;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17aa  Dry Intermontane Sagebrush Valleys;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17aa;Dry Intermontane Sagebrush Valleys;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17aa  Dry Intermontane Sagebrush Valleys;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17aa;Dry Intermontane Sagebrush Valleys;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17aa  Dry Intermontane Sagebrush Valleys;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ab;Dry Gneissic-Schistose-Volcanic Hills;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ab  Dry Gneissic-Schistose-Volcanic Hills;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ab;Dry Gneissic-Schistose-Volcanic Hills;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ab  Dry Gneissic-Schistose-Volcanic Hills;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ab;Dry Gneissic-Schistose-Volcanic Hills;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ab  Dry Gneissic-Schistose-Volcanic Hills;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ab;Dry Gneissic-Schistose-Volcanic Hills;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ab  Dry Gneissic-Schistose-Volcanic Hills;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ab;Dry Gneissic-Schistose-Volcanic Hills;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ab  Dry Gneissic-Schistose-Volcanic Hills;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ab;Dry Gneissic-Schistose-Volcanic Hills;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ab  Dry Gneissic-Schistose-Volcanic Hills;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ab;Dry Gneissic-Schistose-Volcanic Hills;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ab  Dry Gneissic-Schistose-Volcanic Hills;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ab;Dry Gneissic-Schistose-Volcanic Hills;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ab  Dry Gneissic-Schistose-Volcanic Hills;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ab;Dry Gneissic-Schistose-Volcanic Hills;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ab  Dry Gneissic-Schistose-Volcanic Hills;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ac;Big Hole;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ac  Big Hole;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ad;Western Beaverhead Mountains;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ad  Western Beaverhead Mountains;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ae;Forested Beaverhead Mountains;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ae  Forested Beaverhead Mountains;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17af;Centennial Basin;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17af  Centennial Basin;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ag;Pioneer-Anaconda Ranges;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ag  Pioneer-Anaconda Ranges;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ag;Pioneer-Anaconda Ranges;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ag  Pioneer-Anaconda Ranges;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ag;Pioneer-Anaconda Ranges;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ag  Pioneer-Anaconda Ranges;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ah;Eastern Pioneer Sedimentary Mountains;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ah  Eastern Pioneer Sedimentary Mountains;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ai;Elkhorn Mountains-Boulder Batholith;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ai  Elkhorn Mountains-Boulder Batholith;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17aj;Eastern Divide Mountains;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17aj  Eastern Divide Mountains;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17aj;Eastern Divide Mountains;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17aj  Eastern Divide Mountains;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17aj;Eastern Divide Mountains;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17aj  Eastern Divide Mountains;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ak;Deer Lodge-Philipsburg-Avon Grassy Intermontane Hills and Valleys;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ak  Deer Lodge-Philipsburg-Avon Grassy Intermontane Hills and Valleys;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ak;Deer Lodge-Philipsburg-Avon Grassy Intermontane Hills and Valleys;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ak  Deer Lodge-Philipsburg-Avon Grassy Intermontane Hills and Valleys;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17al;Southern Garnet Sedimentary-Volcanic Mountains;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17al  Southern Garnet Sedimentary-Volcanic Mountains;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17al;Southern Garnet Sedimentary-Volcanic Mountains;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17al  Southern Garnet Sedimentary-Volcanic Mountains;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17am;Flint Creek-Anaconda Mountains;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17am  Flint Creek-Anaconda Mountains;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ao;Absaroka Volcanic Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ao  Absaroka Volcanic Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17ap;Sedimentary Subalpine Zone;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17ap  Sedimentary Subalpine Zone;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17b;Black Hills Plateau;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17b  Black Hills Plateau;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17b;Black Hills Plateau;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17b  Black Hills Plateau;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17c;Black Hills Core Highlands;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17c  Black Hills Core Highlands;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17d;Eastern Gravelly Mountains;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17d  Eastern Gravelly Mountains;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17e;Barren Mountains;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17e  Barren Mountains;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17e;Barren Mountains;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17e  Barren Mountains;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17e;Barren Mountains;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17e  Barren Mountains;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17e;Barren Mountains;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17e  Barren Mountains;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17e;Barren Mountains;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17e  Barren Mountains;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17e;Barren Mountains;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17e  Barren Mountains;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
17e;Barren Mountains;17;Middle Rockies;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;17e  Barren Mountains;17  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
